Ecosystem	Package	Version	Scope	License	License files	Source
npm	@adobe/css-tools	4.5.0	development	MIT		https://registry.npmjs.org/@adobe/css-tools/-/css-tools-4.5.0.tgz
npm	@alloc/quick-lru	5.2.0	development	MIT		https://registry.npmjs.org/@alloc/quick-lru/-/quick-lru-5.2.0.tgz
npm	@asamuzakjp/css-color	3.2.0	development	MIT		https://registry.npmjs.org/@asamuzakjp/css-color/-/css-color-3.2.0.tgz
npm	@asamuzakjp/css-color/node_modules/lru-cache	10.4.3	development	ISC		https://registry.npmjs.org/lru-cache/-/lru-cache-10.4.3.tgz
npm	@babel/code-frame	7.29.7	runtime	MIT		https://registry.npmjs.org/@babel/code-frame/-/code-frame-7.29.7.tgz
npm	@babel/compat-data	7.29.7	runtime	MIT		https://registry.npmjs.org/@babel/compat-data/-/compat-data-7.29.7.tgz
npm	@babel/core	7.29.7	runtime	MIT		https://registry.npmjs.org/@babel/core/-/core-7.29.7.tgz
npm	@babel/generator	7.29.7	runtime	MIT		https://registry.npmjs.org/@babel/generator/-/generator-7.29.7.tgz
npm	@babel/helper-compilation-targets	7.29.7	runtime	MIT		https://registry.npmjs.org/@babel/helper-compilation-targets/-/helper-compilation-targets-7.29.7.tgz
npm	@babel/helper-globals	7.29.7	runtime	MIT		https://registry.npmjs.org/@babel/helper-globals/-/helper-globals-7.29.7.tgz
npm	@babel/helper-module-imports	7.29.7	runtime	MIT		https://registry.npmjs.org/@babel/helper-module-imports/-/helper-module-imports-7.29.7.tgz
npm	@babel/helper-module-transforms	7.29.7	runtime	MIT		https://registry.npmjs.org/@babel/helper-module-transforms/-/helper-module-transforms-7.29.7.tgz
npm	@babel/helper-plugin-utils	7.29.7	runtime	MIT		https://registry.npmjs.org/@babel/helper-plugin-utils/-/helper-plugin-utils-7.29.7.tgz
npm	@babel/helper-string-parser	7.29.7	runtime	MIT		https://registry.npmjs.org/@babel/helper-string-parser/-/helper-string-parser-7.29.7.tgz
npm	@babel/helper-validator-identifier	7.29.7	runtime	MIT		https://registry.npmjs.org/@babel/helper-validator-identifier/-/helper-validator-identifier-7.29.7.tgz
npm	@babel/helper-validator-option	7.29.7	runtime	MIT		https://registry.npmjs.org/@babel/helper-validator-option/-/helper-validator-option-7.29.7.tgz
npm	@babel/helpers	7.29.7	runtime	MIT		https://registry.npmjs.org/@babel/helpers/-/helpers-7.29.7.tgz
npm	@babel/parser	7.29.7	runtime	MIT		https://registry.npmjs.org/@babel/parser/-/parser-7.29.7.tgz
npm	@babel/plugin-syntax-async-generators	7.8.4	development	MIT		https://registry.npmjs.org/@babel/plugin-syntax-async-generators/-/plugin-syntax-async-generators-7.8.4.tgz
npm	@babel/plugin-syntax-bigint	7.8.3	development	MIT		https://registry.npmjs.org/@babel/plugin-syntax-bigint/-/plugin-syntax-bigint-7.8.3.tgz
npm	@babel/plugin-syntax-class-properties	7.12.13	development	MIT		https://registry.npmjs.org/@babel/plugin-syntax-class-properties/-/plugin-syntax-class-properties-7.12.13.tgz
npm	@babel/plugin-syntax-class-static-block	7.14.5	development	MIT		https://registry.npmjs.org/@babel/plugin-syntax-class-static-block/-/plugin-syntax-class-static-block-7.14.5.tgz
npm	@babel/plugin-syntax-import-attributes	7.29.7	development	MIT		https://registry.npmjs.org/@babel/plugin-syntax-import-attributes/-/plugin-syntax-import-attributes-7.29.7.tgz
npm	@babel/plugin-syntax-import-meta	7.10.4	development	MIT		https://registry.npmjs.org/@babel/plugin-syntax-import-meta/-/plugin-syntax-import-meta-7.10.4.tgz
npm	@babel/plugin-syntax-json-strings	7.8.3	development	MIT		https://registry.npmjs.org/@babel/plugin-syntax-json-strings/-/plugin-syntax-json-strings-7.8.3.tgz
npm	@babel/plugin-syntax-jsx	7.29.7	development	MIT		https://registry.npmjs.org/@babel/plugin-syntax-jsx/-/plugin-syntax-jsx-7.29.7.tgz
npm	@babel/plugin-syntax-logical-assignment-operators	7.10.4	development	MIT		https://registry.npmjs.org/@babel/plugin-syntax-logical-assignment-operators/-/plugin-syntax-logical-assignment-operators-7.10.4.tgz
npm	@babel/plugin-syntax-nullish-coalescing-operator	7.8.3	development	MIT		https://registry.npmjs.org/@babel/plugin-syntax-nullish-coalescing-operator/-/plugin-syntax-nullish-coalescing-operator-7.8.3.tgz
npm	@babel/plugin-syntax-numeric-separator	7.10.4	development	MIT		https://registry.npmjs.org/@babel/plugin-syntax-numeric-separator/-/plugin-syntax-numeric-separator-7.10.4.tgz
npm	@babel/plugin-syntax-object-rest-spread	7.8.3	development	MIT		https://registry.npmjs.org/@babel/plugin-syntax-object-rest-spread/-/plugin-syntax-object-rest-spread-7.8.3.tgz
npm	@babel/plugin-syntax-optional-catch-binding	7.8.3	development	MIT		https://registry.npmjs.org/@babel/plugin-syntax-optional-catch-binding/-/plugin-syntax-optional-catch-binding-7.8.3.tgz
npm	@babel/plugin-syntax-optional-chaining	7.8.3	development	MIT		https://registry.npmjs.org/@babel/plugin-syntax-optional-chaining/-/plugin-syntax-optional-chaining-7.8.3.tgz
npm	@babel/plugin-syntax-private-property-in-object	7.14.5	development	MIT		https://registry.npmjs.org/@babel/plugin-syntax-private-property-in-object/-/plugin-syntax-private-property-in-object-7.14.5.tgz
npm	@babel/plugin-syntax-top-level-await	7.14.5	development	MIT		https://registry.npmjs.org/@babel/plugin-syntax-top-level-await/-/plugin-syntax-top-level-await-7.14.5.tgz
npm	@babel/plugin-syntax-typescript	7.29.7	development	MIT		https://registry.npmjs.org/@babel/plugin-syntax-typescript/-/plugin-syntax-typescript-7.29.7.tgz
npm	@babel/plugin-transform-react-jsx-self	7.29.7	runtime	MIT		https://registry.npmjs.org/@babel/plugin-transform-react-jsx-self/-/plugin-transform-react-jsx-self-7.29.7.tgz
npm	@babel/plugin-transform-react-jsx-source	7.29.7	runtime	MIT		https://registry.npmjs.org/@babel/plugin-transform-react-jsx-source/-/plugin-transform-react-jsx-source-7.29.7.tgz
npm	@babel/runtime	7.29.7	development	MIT		https://registry.npmjs.org/@babel/runtime/-/runtime-7.29.7.tgz
npm	@babel/template	7.29.7	runtime	MIT		https://registry.npmjs.org/@babel/template/-/template-7.29.7.tgz
npm	@babel/traverse	7.29.7	runtime	MIT		https://registry.npmjs.org/@babel/traverse/-/traverse-7.29.7.tgz
npm	@babel/types	7.29.7	runtime	MIT		https://registry.npmjs.org/@babel/types/-/types-7.29.7.tgz
npm	@bcoe/v8-coverage	0.2.3	development	MIT		https://registry.npmjs.org/@bcoe/v8-coverage/-/v8-coverage-0.2.3.tgz
npm	@csstools/color-helpers	5.1.0	development	MIT-0		https://registry.npmjs.org/@csstools/color-helpers/-/color-helpers-5.1.0.tgz
npm	@csstools/css-calc	2.1.4	development	MIT		https://registry.npmjs.org/@csstools/css-calc/-/css-calc-2.1.4.tgz
npm	@csstools/css-color-parser	3.1.0	development	MIT		https://registry.npmjs.org/@csstools/css-color-parser/-/css-color-parser-3.1.0.tgz
npm	@csstools/css-parser-algorithms	3.0.5	development	MIT		https://registry.npmjs.org/@csstools/css-parser-algorithms/-/css-parser-algorithms-3.0.5.tgz
npm	@csstools/css-tokenizer	3.0.4	development	MIT		https://registry.npmjs.org/@csstools/css-tokenizer/-/css-tokenizer-3.0.4.tgz
npm	@emnapi/core	1.10.0	development, optional	MIT		https://registry.npmjs.org/@emnapi/core/-/core-1.10.0.tgz
npm	@emnapi/runtime	1.10.0	development, optional	MIT		https://registry.npmjs.org/@emnapi/runtime/-/runtime-1.10.0.tgz
npm	@emnapi/wasi-threads	1.2.1	development, optional	MIT		https://registry.npmjs.org/@emnapi/wasi-threads/-/wasi-threads-1.2.1.tgz
npm	@esbuild/aix-ppc64	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/aix-ppc64/-/aix-ppc64-0.25.12.tgz
npm	@esbuild/android-arm	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/android-arm/-/android-arm-0.25.12.tgz
npm	@esbuild/android-arm64	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/android-arm64/-/android-arm64-0.25.12.tgz
npm	@esbuild/android-x64	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/android-x64/-/android-x64-0.25.12.tgz
npm	@esbuild/darwin-arm64	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/darwin-arm64/-/darwin-arm64-0.25.12.tgz
npm	@esbuild/darwin-x64	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/darwin-x64/-/darwin-x64-0.25.12.tgz
npm	@esbuild/freebsd-arm64	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/freebsd-arm64/-/freebsd-arm64-0.25.12.tgz
npm	@esbuild/freebsd-x64	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/freebsd-x64/-/freebsd-x64-0.25.12.tgz
npm	@esbuild/linux-arm	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/linux-arm/-/linux-arm-0.25.12.tgz
npm	@esbuild/linux-arm64	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/linux-arm64/-/linux-arm64-0.25.12.tgz
npm	@esbuild/linux-ia32	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/linux-ia32/-/linux-ia32-0.25.12.tgz
npm	@esbuild/linux-loong64	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/linux-loong64/-/linux-loong64-0.25.12.tgz
npm	@esbuild/linux-mips64el	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/linux-mips64el/-/linux-mips64el-0.25.12.tgz
npm	@esbuild/linux-ppc64	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/linux-ppc64/-/linux-ppc64-0.25.12.tgz
npm	@esbuild/linux-riscv64	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/linux-riscv64/-/linux-riscv64-0.25.12.tgz
npm	@esbuild/linux-s390x	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/linux-s390x/-/linux-s390x-0.25.12.tgz
npm	@esbuild/linux-x64	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/linux-x64/-/linux-x64-0.25.12.tgz
npm	@esbuild/netbsd-arm64	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/netbsd-arm64/-/netbsd-arm64-0.25.12.tgz
npm	@esbuild/netbsd-x64	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/netbsd-x64/-/netbsd-x64-0.25.12.tgz
npm	@esbuild/openbsd-arm64	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/openbsd-arm64/-/openbsd-arm64-0.25.12.tgz
npm	@esbuild/openbsd-x64	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/openbsd-x64/-/openbsd-x64-0.25.12.tgz
npm	@esbuild/openharmony-arm64	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/openharmony-arm64/-/openharmony-arm64-0.25.12.tgz
npm	@esbuild/sunos-x64	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/sunos-x64/-/sunos-x64-0.25.12.tgz
npm	@esbuild/win32-arm64	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/win32-arm64/-/win32-arm64-0.25.12.tgz
npm	@esbuild/win32-ia32	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/win32-ia32/-/win32-ia32-0.25.12.tgz
npm	@esbuild/win32-x64	0.25.12	runtime, optional	MIT		https://registry.npmjs.org/@esbuild/win32-x64/-/win32-x64-0.25.12.tgz
npm	@isaacs/cliui	8.0.2	development	ISC		https://registry.npmjs.org/@isaacs/cliui/-/cliui-8.0.2.tgz
npm	@istanbuljs/load-nyc-config	1.1.0	development	ISC		https://registry.npmjs.org/@istanbuljs/load-nyc-config/-/load-nyc-config-1.1.0.tgz
npm	@istanbuljs/schema	0.1.6	development	MIT		https://registry.npmjs.org/@istanbuljs/schema/-/schema-0.1.6.tgz
npm	@jest/console	30.4.1	development	MIT		https://registry.npmjs.org/@jest/console/-/console-30.4.1.tgz
npm	@jest/core	30.4.2	development	MIT		https://registry.npmjs.org/@jest/core/-/core-30.4.2.tgz
npm	@jest/core/node_modules/ansi-styles	5.2.0	development	MIT		https://registry.npmjs.org/ansi-styles/-/ansi-styles-5.2.0.tgz
npm	@jest/core/node_modules/pretty-format	30.4.1	development	MIT		https://registry.npmjs.org/pretty-format/-/pretty-format-30.4.1.tgz
npm	@jest/diff-sequences	30.4.0	development	MIT		https://registry.npmjs.org/@jest/diff-sequences/-/diff-sequences-30.4.0.tgz
npm	@jest/environment	30.4.1	development	MIT		https://registry.npmjs.org/@jest/environment/-/environment-30.4.1.tgz
npm	@jest/environment-jsdom-abstract	30.4.1	development	MIT		https://registry.npmjs.org/@jest/environment-jsdom-abstract/-/environment-jsdom-abstract-30.4.1.tgz
npm	@jest/expect	30.4.1	development	MIT		https://registry.npmjs.org/@jest/expect/-/expect-30.4.1.tgz
npm	@jest/expect-utils	30.4.1	development	MIT		https://registry.npmjs.org/@jest/expect-utils/-/expect-utils-30.4.1.tgz
npm	@jest/fake-timers	30.4.1	development	MIT		https://registry.npmjs.org/@jest/fake-timers/-/fake-timers-30.4.1.tgz
npm	@jest/get-type	30.1.0	development	MIT		https://registry.npmjs.org/@jest/get-type/-/get-type-30.1.0.tgz
npm	@jest/globals	30.4.1	development	MIT		https://registry.npmjs.org/@jest/globals/-/globals-30.4.1.tgz
npm	@jest/pattern	30.4.0	development	MIT		https://registry.npmjs.org/@jest/pattern/-/pattern-30.4.0.tgz
npm	@jest/reporters	30.4.1	development	MIT		https://registry.npmjs.org/@jest/reporters/-/reporters-30.4.1.tgz
npm	@jest/schemas	30.4.1	development	MIT		https://registry.npmjs.org/@jest/schemas/-/schemas-30.4.1.tgz
npm	@jest/snapshot-utils	30.4.1	development	MIT		https://registry.npmjs.org/@jest/snapshot-utils/-/snapshot-utils-30.4.1.tgz
npm	@jest/source-map	30.0.1	development	MIT		https://registry.npmjs.org/@jest/source-map/-/source-map-30.0.1.tgz
npm	@jest/test-result	30.4.1	development	MIT		https://registry.npmjs.org/@jest/test-result/-/test-result-30.4.1.tgz
npm	@jest/test-sequencer	30.4.1	development	MIT		https://registry.npmjs.org/@jest/test-sequencer/-/test-sequencer-30.4.1.tgz
npm	@jest/transform	30.4.1	development	MIT		https://registry.npmjs.org/@jest/transform/-/transform-30.4.1.tgz
npm	@jest/types	30.4.1	development	MIT		https://registry.npmjs.org/@jest/types/-/types-30.4.1.tgz
npm	@jridgewell/gen-mapping	0.3.13	runtime	MIT		https://registry.npmjs.org/@jridgewell/gen-mapping/-/gen-mapping-0.3.13.tgz
npm	@jridgewell/remapping	2.3.5	runtime	MIT		https://registry.npmjs.org/@jridgewell/remapping/-/remapping-2.3.5.tgz
npm	@jridgewell/resolve-uri	3.1.2	runtime	MIT		https://registry.npmjs.org/@jridgewell/resolve-uri/-/resolve-uri-3.1.2.tgz
npm	@jridgewell/sourcemap-codec	1.5.5	runtime	MIT		https://registry.npmjs.org/@jridgewell/sourcemap-codec/-/sourcemap-codec-1.5.5.tgz
npm	@jridgewell/trace-mapping	0.3.31	runtime	MIT		https://registry.npmjs.org/@jridgewell/trace-mapping/-/trace-mapping-0.3.31.tgz
npm	@napi-rs/wasm-runtime	1.1.6	development, optional	MIT		https://registry.npmjs.org/@napi-rs/wasm-runtime/-/wasm-runtime-1.1.6.tgz
npm	@nodelib/fs.scandir	2.1.5	development	MIT		https://registry.npmjs.org/@nodelib/fs.scandir/-/fs.scandir-2.1.5.tgz
npm	@nodelib/fs.stat	2.0.5	development	MIT		https://registry.npmjs.org/@nodelib/fs.stat/-/fs.stat-2.0.5.tgz
npm	@nodelib/fs.walk	1.2.8	development	MIT		https://registry.npmjs.org/@nodelib/fs.walk/-/fs.walk-1.2.8.tgz
npm	@pkgjs/parseargs	0.11.0	development, optional	MIT		https://registry.npmjs.org/@pkgjs/parseargs/-/parseargs-0.11.0.tgz
npm	@pkgr/core	0.3.6	development	MIT		https://registry.npmjs.org/@pkgr/core/-/core-0.3.6.tgz
npm	@rolldown/pluginutils	1.0.0-beta.27	runtime	MIT		https://registry.npmjs.org/@rolldown/pluginutils/-/pluginutils-1.0.0-beta.27.tgz
npm	@rollup/rollup-android-arm-eabi	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-android-arm-eabi/-/rollup-android-arm-eabi-4.62.2.tgz
npm	@rollup/rollup-android-arm64	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-android-arm64/-/rollup-android-arm64-4.62.2.tgz
npm	@rollup/rollup-darwin-arm64	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-darwin-arm64/-/rollup-darwin-arm64-4.62.2.tgz
npm	@rollup/rollup-darwin-x64	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-darwin-x64/-/rollup-darwin-x64-4.62.2.tgz
npm	@rollup/rollup-freebsd-arm64	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-freebsd-arm64/-/rollup-freebsd-arm64-4.62.2.tgz
npm	@rollup/rollup-freebsd-x64	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-freebsd-x64/-/rollup-freebsd-x64-4.62.2.tgz
npm	@rollup/rollup-linux-arm-gnueabihf	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-linux-arm-gnueabihf/-/rollup-linux-arm-gnueabihf-4.62.2.tgz
npm	@rollup/rollup-linux-arm-musleabihf	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-linux-arm-musleabihf/-/rollup-linux-arm-musleabihf-4.62.2.tgz
npm	@rollup/rollup-linux-arm64-gnu	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-linux-arm64-gnu/-/rollup-linux-arm64-gnu-4.62.2.tgz
npm	@rollup/rollup-linux-arm64-musl	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-linux-arm64-musl/-/rollup-linux-arm64-musl-4.62.2.tgz
npm	@rollup/rollup-linux-loong64-gnu	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-linux-loong64-gnu/-/rollup-linux-loong64-gnu-4.62.2.tgz
npm	@rollup/rollup-linux-loong64-musl	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-linux-loong64-musl/-/rollup-linux-loong64-musl-4.62.2.tgz
npm	@rollup/rollup-linux-ppc64-gnu	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-linux-ppc64-gnu/-/rollup-linux-ppc64-gnu-4.62.2.tgz
npm	@rollup/rollup-linux-ppc64-musl	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-linux-ppc64-musl/-/rollup-linux-ppc64-musl-4.62.2.tgz
npm	@rollup/rollup-linux-riscv64-gnu	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-linux-riscv64-gnu/-/rollup-linux-riscv64-gnu-4.62.2.tgz
npm	@rollup/rollup-linux-riscv64-musl	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-linux-riscv64-musl/-/rollup-linux-riscv64-musl-4.62.2.tgz
npm	@rollup/rollup-linux-s390x-gnu	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-linux-s390x-gnu/-/rollup-linux-s390x-gnu-4.62.2.tgz
npm	@rollup/rollup-linux-x64-gnu	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-linux-x64-gnu/-/rollup-linux-x64-gnu-4.62.2.tgz
npm	@rollup/rollup-linux-x64-musl	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-linux-x64-musl/-/rollup-linux-x64-musl-4.62.2.tgz
npm	@rollup/rollup-openbsd-x64	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-openbsd-x64/-/rollup-openbsd-x64-4.62.2.tgz
npm	@rollup/rollup-openharmony-arm64	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-openharmony-arm64/-/rollup-openharmony-arm64-4.62.2.tgz
npm	@rollup/rollup-win32-arm64-msvc	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-win32-arm64-msvc/-/rollup-win32-arm64-msvc-4.62.2.tgz
npm	@rollup/rollup-win32-ia32-msvc	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-win32-ia32-msvc/-/rollup-win32-ia32-msvc-4.62.2.tgz
npm	@rollup/rollup-win32-x64-gnu	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-win32-x64-gnu/-/rollup-win32-x64-gnu-4.62.2.tgz
npm	@rollup/rollup-win32-x64-msvc	4.62.2	runtime, optional	MIT		https://registry.npmjs.org/@rollup/rollup-win32-x64-msvc/-/rollup-win32-x64-msvc-4.62.2.tgz
npm	@sinclair/typebox	0.34.49	development	MIT		https://registry.npmjs.org/@sinclair/typebox/-/typebox-0.34.49.tgz
npm	@sinonjs/commons	3.0.1	development	BSD-3-Clause		https://registry.npmjs.org/@sinonjs/commons/-/commons-3.0.1.tgz
npm	@sinonjs/fake-timers	15.4.0	development	BSD-3-Clause		https://registry.npmjs.org/@sinonjs/fake-timers/-/fake-timers-15.4.0.tgz
npm	@tauri-apps/api	2.11.1	runtime	Apache-2.0 OR MIT		https://registry.npmjs.org/@tauri-apps/api/-/api-2.11.1.tgz
npm	@tauri-apps/cli	2.11.4	development	Apache-2.0 OR MIT		https://registry.npmjs.org/@tauri-apps/cli/-/cli-2.11.4.tgz
npm	@tauri-apps/cli-darwin-arm64	2.11.4	development, optional	Apache-2.0 OR MIT		https://registry.npmjs.org/@tauri-apps/cli-darwin-arm64/-/cli-darwin-arm64-2.11.4.tgz
npm	@tauri-apps/cli-darwin-x64	2.11.4	development, optional	Apache-2.0 OR MIT		https://registry.npmjs.org/@tauri-apps/cli-darwin-x64/-/cli-darwin-x64-2.11.4.tgz
npm	@tauri-apps/cli-linux-arm-gnueabihf	2.11.4	development, optional	Apache-2.0 OR MIT		https://registry.npmjs.org/@tauri-apps/cli-linux-arm-gnueabihf/-/cli-linux-arm-gnueabihf-2.11.4.tgz
npm	@tauri-apps/cli-linux-arm64-gnu	2.11.4	development, optional	Apache-2.0 OR MIT		https://registry.npmjs.org/@tauri-apps/cli-linux-arm64-gnu/-/cli-linux-arm64-gnu-2.11.4.tgz
npm	@tauri-apps/cli-linux-arm64-musl	2.11.4	development, optional	Apache-2.0 OR MIT		https://registry.npmjs.org/@tauri-apps/cli-linux-arm64-musl/-/cli-linux-arm64-musl-2.11.4.tgz
npm	@tauri-apps/cli-linux-riscv64-gnu	2.11.4	development, optional	Apache-2.0 OR MIT		https://registry.npmjs.org/@tauri-apps/cli-linux-riscv64-gnu/-/cli-linux-riscv64-gnu-2.11.4.tgz
npm	@tauri-apps/cli-linux-x64-gnu	2.11.4	development, optional	Apache-2.0 OR MIT		https://registry.npmjs.org/@tauri-apps/cli-linux-x64-gnu/-/cli-linux-x64-gnu-2.11.4.tgz
npm	@tauri-apps/cli-linux-x64-musl	2.11.4	development, optional	Apache-2.0 OR MIT		https://registry.npmjs.org/@tauri-apps/cli-linux-x64-musl/-/cli-linux-x64-musl-2.11.4.tgz
npm	@tauri-apps/cli-win32-arm64-msvc	2.11.4	development, optional	Apache-2.0 OR MIT		https://registry.npmjs.org/@tauri-apps/cli-win32-arm64-msvc/-/cli-win32-arm64-msvc-2.11.4.tgz
npm	@tauri-apps/cli-win32-ia32-msvc	2.11.4	development, optional	Apache-2.0 OR MIT		https://registry.npmjs.org/@tauri-apps/cli-win32-ia32-msvc/-/cli-win32-ia32-msvc-2.11.4.tgz
npm	@tauri-apps/cli-win32-x64-msvc	2.11.4	development, optional	Apache-2.0 OR MIT		https://registry.npmjs.org/@tauri-apps/cli-win32-x64-msvc/-/cli-win32-x64-msvc-2.11.4.tgz
npm	@testing-library/dom	10.4.1	development	MIT		https://registry.npmjs.org/@testing-library/dom/-/dom-10.4.1.tgz
npm	@testing-library/jest-dom	6.9.1	development	MIT		https://registry.npmjs.org/@testing-library/jest-dom/-/jest-dom-6.9.1.tgz
npm	@testing-library/jest-dom/node_modules/dom-accessibility-api	0.6.3	development	MIT		https://registry.npmjs.org/dom-accessibility-api/-/dom-accessibility-api-0.6.3.tgz
npm	@testing-library/react	16.3.2	development	MIT		https://registry.npmjs.org/@testing-library/react/-/react-16.3.2.tgz
npm	@testing-library/user-event	14.6.1	development	MIT		https://registry.npmjs.org/@testing-library/user-event/-/user-event-14.6.1.tgz
npm	@tybys/wasm-util	0.10.3	development, optional	MIT		https://registry.npmjs.org/@tybys/wasm-util/-/wasm-util-0.10.3.tgz
npm	@types/aria-query	5.0.4	development	MIT		https://registry.npmjs.org/@types/aria-query/-/aria-query-5.0.4.tgz
npm	@types/babel__core	7.20.5	runtime	MIT		https://registry.npmjs.org/@types/babel__core/-/babel__core-7.20.5.tgz
npm	@types/babel__generator	7.27.0	runtime	MIT		https://registry.npmjs.org/@types/babel__generator/-/babel__generator-7.27.0.tgz
npm	@types/babel__template	7.4.4	runtime	MIT		https://registry.npmjs.org/@types/babel__template/-/babel__template-7.4.4.tgz
npm	@types/babel__traverse	7.28.0	runtime	MIT		https://registry.npmjs.org/@types/babel__traverse/-/babel__traverse-7.28.0.tgz
npm	@types/cytoscape	3.21.9	development	MIT		https://registry.npmjs.org/@types/cytoscape/-/cytoscape-3.21.9.tgz
npm	@types/estree	1.0.9	runtime	MIT		https://registry.npmjs.org/@types/estree/-/estree-1.0.9.tgz
npm	@types/istanbul-lib-coverage	2.0.6	development	MIT		https://registry.npmjs.org/@types/istanbul-lib-coverage/-/istanbul-lib-coverage-2.0.6.tgz
npm	@types/istanbul-lib-report	3.0.3	development	MIT		https://registry.npmjs.org/@types/istanbul-lib-report/-/istanbul-lib-report-3.0.3.tgz
npm	@types/istanbul-reports	3.0.4	development	MIT		https://registry.npmjs.org/@types/istanbul-reports/-/istanbul-reports-3.0.4.tgz
npm	@types/jest	30.0.0	development	MIT		https://registry.npmjs.org/@types/jest/-/jest-30.0.0.tgz
npm	@types/jest/node_modules/ansi-styles	5.2.0	development	MIT		https://registry.npmjs.org/ansi-styles/-/ansi-styles-5.2.0.tgz
npm	@types/jest/node_modules/pretty-format	30.4.1	development	MIT		https://registry.npmjs.org/pretty-format/-/pretty-format-30.4.1.tgz
npm	@types/jsdom	21.1.7	development	MIT		https://registry.npmjs.org/@types/jsdom/-/jsdom-21.1.7.tgz
npm	@types/node	26.1.0	runtime	MIT		https://registry.npmjs.org/@types/node/-/node-26.1.0.tgz
npm	@types/react	19.2.17	development	MIT		https://registry.npmjs.org/@types/react/-/react-19.2.17.tgz
npm	@types/react-dom	19.2.3	development	MIT		https://registry.npmjs.org/@types/react-dom/-/react-dom-19.2.3.tgz
npm	@types/stack-utils	2.0.3	development	MIT		https://registry.npmjs.org/@types/stack-utils/-/stack-utils-2.0.3.tgz
npm	@types/tough-cookie	4.0.5	development	MIT		https://registry.npmjs.org/@types/tough-cookie/-/tough-cookie-4.0.5.tgz
npm	@types/yargs	17.0.35	development	MIT		https://registry.npmjs.org/@types/yargs/-/yargs-17.0.35.tgz
npm	@types/yargs-parser	21.0.3	development	MIT		https://registry.npmjs.org/@types/yargs-parser/-/yargs-parser-21.0.3.tgz
npm	@ungap/structured-clone	1.3.2	development	ISC		https://registry.npmjs.org/@ungap/structured-clone/-/structured-clone-1.3.2.tgz
